,supplier_id,account_id,date_issue,timestamp,company_id,id,credit,amount,descrition,file,debit,balance,name,slug,department_id
3407,727,,2020-01-30,2020-02-03 10:36:40.543722,1,3452,1532.84,1532.84,CONFIRMING CAJAMAR,file/receipt_note/img03022020_0003.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-580,
3411,973,,2020-01-30,2020-02-03 11:00:58.869668,1,3456,1630.19,1630.19,CONFIRMING CAJAMAR,file/receipt_note/img03022020_0007.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-584,
3412,8,,2020-01-30,2020-02-03 11:07:59.441974,1,3457,10000.0,10000.0,CONFIRMING BBVA,file/receipt_note/img03022020_0010.pdf,,,CONFIRMING BBVA,confirming-bbva-114,
3417,2842,,2020-01-21,2020-02-03 11:55:25.379105,1,3462,16903.93,16903.93,CONFIRMING BBVA,file/receipt_note/img03022020_0016.pdf,,,CONFIRMING BBVA,confirming-bbva-116,
3418,3083,,2020-01-27,2020-02-03 16:24:53.548086,1,3463,39000.0,39000.0,CONFIRMING POPULAR,file/receipt_note/img03022020_0020.pdf,,,CONFIRMING POPULAR,confirming-popular-389,
3420,3170,,2020-01-24,2020-02-03 17:36:17.182689,1,3465,3557.4,3557.4,CONFIRMING DEUTSCHE,file/receipt_note/img03022020_0025.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-327,
3421,251,,2020-02-06,2020-02-06 10:43:17.661992,3,3466,-989.83,-989.83,TRASPASO A SERVAR,,,,TRASPASO A SERVAR,traspaso-a-servar,
3422,251,,2020-02-06,2020-02-06 10:44:31.212419,1,3467,953.46,953.46,TRASPASO A PROINGA,,,,TRASPASO A PROINGA,traspaso-a-proinga,
3424,2510,,2020-02-03,2020-02-07 08:51:58.588093,1,3469,0.0,0.0,--------EMBARGO AEAT 03/02/2020-----------,file/receipt_note/embargo_Soluciones_Integr..pdf,,,--------EMBARGO AEAT 03/02/2020-----------,embargo-aeat-03022020,
3425,2510,,2020-02-07,2020-02-07 08:53:24.565101,1,3470,0.0,0.0,-------CONTESTACION AEAT 07/02/2020--------,file/receipt_note/respuesta_ag.trib.canaria.pdf,,,-------CONTESTACION AEAT 07/02/2020--------,contestacion-aeat-07022020,
3426,1145,,2020-02-10,2020-02-10 15:25:43.560976,1,3471,0.0,0.0,--------EMBARGO AEAT 10/02/2020-----------,file/receipt_note/Embargo_TRANCURA.pdf,,,--------EMBARGO AEAT 10/02/2020-----------,embargo-aeat-10022020-3,
3427,2950,,2020-02-10,2020-02-10 15:29:56.545572,1,3472,0.0,0.0,--------EMBARGO AEAT 10/02/2020-----------,file/receipt_note/EMBARGO_SANCHEZ_RAMIREZ.pdf,,,--------EMBARGO AEAT 10/02/2020-----------,embargo-aeat-10022020-2,
3429,1187,,2020-02-06,2020-02-11 08:55:28.815606,1,3474,2268.21,2268.21,CONFIRMING DEUTSCHE,file/receipt_note/img11022020_0001.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-330,1.0
3430,251,,2020-02-06,2020-02-11 08:59:18.907247,1,3475,1568.63,1568.63,CONFIRMING DEUTSCHE,file/receipt_note/img11022020_0002.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-331,
3431,3215,,2020-02-06,2020-02-11 09:01:49.199485,1,3476,1026.99,1026.99,CONFIRMING DEUTSCHE,file/receipt_note/img11022020_0003.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-332,
3432,2955,,2020-02-06,2020-02-11 09:06:51.564845,1,3477,6412.88,6412.88,CONFIMING IBERCAJA,file/receipt_note/img11022020_0005.pdf,,,CONFIMING IBERCAJA,confiming-ibercaja,
3434,2875,,2020-02-04,2020-02-11 11:05:29.947017,1,3479,1492.05,1492.05,CONFIRMING DEUTSCHE,file/receipt_note/img11022020_0007.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-333,
3436,3148,,2020-02-06,2020-02-11 11:22:09.950163,1,3481,20374.5,20374.5,CONFIRMING POPULAR,file/receipt_note/img11022020_0011.pdf,,,CONFIRMING POPULAR,confirming-popular-386,
3437,2903,,2020-02-05,2020-02-11 11:29:51.049517,1,3482,28440.2,28440.2,CONFIRMING POPULAR,file/receipt_note/img11022020_0014.pdf,,,CONFIRMING POPULAR,confirming-popular-387,
3439,3083,,2020-02-03,2020-02-11 11:37:11.163607,1,3484,21000.0,21000.0,CONFIRMING BANKIA,file/receipt_note/img11022020_0016.pdf,,,CONFIRMING BANKIA,confirming-bankia-502,
3440,2842,,2020-02-11,2020-02-11 11:39:21.712214,1,3485,10000.0,10000.0,CONFIRMING BBVA,file/receipt_note/img11022020_0017.pdf,,,CONFIRMING BBVA,confirming-bbva-117,
3443,3109,,2020-02-04,2020-02-11 12:25:02.206532,1,3488,1452.0,1452.0,CONFIRMING CAJAMAR,file/receipt_note/img11022020_0024.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-585,
3446,2968,,2020-02-04,2020-02-11 12:31:47.216103,1,3491,4902.06,4902.06,CONFIRMING IBERCAJA,file/receipt_note/img11022020_0027.pdf,,,CONFIRMING IBERCAJA,confirming-ibercaja-329,
3447,2967,,2020-02-04,2020-02-11 12:34:34.657552,1,3492,4715.19,4715.19,CONFIRMING IBERCAJA,file/receipt_note/img11022020_0028.pdf,,,CONFIRMING IBERCAJA,confirming-ibercaja-330,
3448,3083,,2020-02-11,2020-02-11 12:38:10.571928,1,3493,20000.0,20000.0,CONFIRMING POPULAR,file/receipt_note/img11022020_0030.pdf,,,CONFIRMING POPULAR,confirming-popular-390,
3449,118,,2020-02-12,2020-02-12 15:55:50.309392,1,3494,8175.29,8175.29,CONFIRMING CAJAMAR,file/receipt_note/img12022020_0015.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-587,
3451,3226,,2020-02-10,2020-02-14 08:06:53.037565,1,3496,0.0,0.0,--------EMBARGO AEAT 10/02/2020-----------,file/receipt_note/EMBARGO__ANDRESOIL_2015.pdf,,,--------EMBARGO AEAT 10/02/2020-----------,embargo-aeat-10022020,
3452,3226,,2020-02-14,2020-02-14 08:12:05.471015,1,3497,0.0,0.0,-------CONTESTACION AEAT 14/02/2020--------,file/receipt_note/PDF149104.pdf,,,-------CONTESTACION AEAT 14/02/2020--------,contestacion-aeat-14022020,
3453,2950,,2020-02-14,2020-02-14 08:26:07.399368,1,3498,0.0,0.0,-------CONTESTACION AEAT 14/02/2020--------,file/receipt_note/PDF1492329.pdf,,,-------CONTESTACION AEAT 14/02/2020--------,contestacion-aeat-14022020-2,
3454,1145,,2020-02-14,2020-02-14 08:41:52.820150,1,3499,0.0,0.0,-------CONTESTACION AEAT 14/02/2020--------,file/receipt_note/PDF1494057.pdf,,,-------CONTESTACION AEAT 14/02/2020--------,contestacion-aeat-14022020-3,
3455,8,,2020-02-14,2020-02-18 08:34:53.347456,1,3500,9346.1,9346.1,CONFIRMING IBERCAJA,file/receipt_note/img18022020_0005.pdf,,,CONFIRMING IBERCAJA,confirming-ibercaja-331,
3457,3083,,2020-02-17,2020-02-18 08:41:11.332672,1,3502,20239.94,20239.94,CONFIRMING BANKIA,file/receipt_note/img18022020_0008.pdf,,,CONFIRMING BANKIA,confirming-bankia-504,
3460,2842,,2020-02-18,2020-02-19 15:36:47.966741,1,3505,10256.0,10256.0,CONFIRMING POPULAR,file/receipt_note/img19022020_0024.pdf,,,CONFIRMING POPULAR,confirming-popular-391,
3462,395,,2020-02-13,2020-02-19 15:42:54.499180,1,3507,11000.0,11000.0,CONFIRMING POPULAR,file/receipt_note/img19022020_0026.pdf,,,CONFIRMING POPULAR,confirming-popular-392,
3465,2889,,2020-02-13,2020-02-19 16:42:43.059966,1,3510,3016.54,3016.54,CONFIRMING CAJAMAR,file/receipt_note/img19022020_0029.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-589,1.0
3467,251,,2020-02-13,2020-02-19 17:48:30.286725,1,3512,1675.97,1675.97,CONFIRMING CAJAMAR,file/receipt_note/img19022020_0031.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-591,
3472,3007,,2019-07-15,2020-02-20 08:36:56.868253,1,3517,144.34,144.34,PAGADO TARJETA DE CREDITO CRISTOBAL,,,,PAGADO TARJETA DE CREDITO CRISTOBAL,pagado-tarjeta-de-credito-cristobal,
3476,2899,,2020-02-24,2020-02-27 10:42:14.719968,1,3521,4957.03,4957.03,CONFIRMING BANKIA,file/receipt_note/img27022020_0005.pdf,,,CONFIRMING BANKIA,confirming-bankia-509,
3477,294,,2020-02-27,2020-02-27 11:19:55.700136,1,3522,-5465.85,-5465.85,TRASPASO A SERVAR,,,,TRASPASO A SERVAR,traspaso-a-servar-3,1.0
3478,294,,2020-02-27,2020-02-27 11:21:03.758660,1,3523,5465.85,5465.85,TRASPASO A ASISTENCIA,,,,TRASPASO A ASISTENCIA,traspaso-a-asistencia-2,
3479,592,,2020-02-20,2020-02-27 11:51:07.252386,1,3524,2120.0,2120.0,CONFIRMING CAJAMAR,file/receipt_note/img27022020_0006.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-593,
3480,2889,,2020-02-27,2020-02-27 12:20:47.704427,1,3525,1349.99,1349.99,CONFIRMING CAJAMAR,file/receipt_note/img27022020_0007.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-594,1.0
3481,567,,2020-02-27,2020-02-27 15:54:58.332022,1,3526,1315.02,1315.02,CONFIRMING DEUTSCHE,file/receipt_note/SAdministra20022718020.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-336,
3485,395,,2020-02-25,2020-02-28 11:45:57.950844,1,3530,10000.0,10000.0,CONFIRMING BANKIA,file/receipt_note/img28022020_0010.pdf,,,CONFIRMING BANKIA,confirming-bankia-512,
3490,294,,2020-03-04,2020-03-04 11:45:19.288219,1,3535,0.0,0.0,--------EMBARGO AEAT 04/03/2020-----------,file/receipt_note/embargo_grupo_martinez_vidal.pdf,,,--------EMBARGO AEAT 04/03/2020-----------,embargo-aeat-04032020,
3491,2414,,2020-03-04,2020-03-04 11:45:52.842054,1,3536,0.0,0.0,--------EMBARGO AEAT 04/03/2020-----------,file/receipt_note/embargo_grupo_cromsber_.pdf,,,--------EMBARGO AEAT 04/03/2020-----------,embargo-aeat-04032020-2,
3493,1959,,2020-03-06,2020-03-06 08:08:44.804988,1,3538,0.0,0.0,--------EMBARGO AEAT 05/03/2020-----------,file/receipt_note/EMBARGO_FAMILIA_FERNANDEZ_.pdf,,,--------EMBARGO AEAT 05/03/2020-----------,embargo-aeat-05032020,
3494,1799,,2020-03-09,2020-03-09 09:01:13.647920,1,3539,0.0,0.0,--------EMBARGO AEAT 09/03/2020-----------,file/receipt_note/EMBARGO_FADER.pdf,,,--------EMBARGO AEAT 09/03/2020-----------,embargo-aeat-09032020,
3495,3222,,2020-03-09,2020-03-09 09:01:52.923779,1,3540,0.0,0.0,--------EMBARGO AEAT 09/03/2020-----------,file/receipt_note/EMBARGO_GESTNOVA.pdf,,,--------EMBARGO AEAT 09/03/2020-----------,embargo-aeat-09032020-2,
3496,2439,,2020-03-09,2020-03-09 09:03:46.482346,1,3541,0.0,0.0,--------EMBARGO AEAT 09/03/2020-----------,file/receipt_note/EMBARGO_MIGUEL_LEAL.pdf,,,--------EMBARGO AEAT 09/03/2020-----------,embargo-aeat-09032020-3,
3497,2414,,2020-03-09,2020-03-09 10:14:37.854165,1,3542,0.0,0.0,-------CONTESTACION AEAT 09/03/2020--------,file/receipt_note/PDF9111249.pdf,,,-------CONTESTACION AEAT 09/03/2020--------,contestacion-aeat-09032020,
3498,294,,2020-03-09,2020-03-09 10:28:25.550802,1,3543,0.0,0.0,-------CONTESTACION AEAT 09/03/2020--------,file/receipt_note/PDF9112330.pdf,,,-------CONTESTACION AEAT 09/03/2020--------,contestacion-aeat-09032020-2,
3499,3218,,2020-03-09,2020-03-09 12:34:17.019036,1,3544,2649.99,2649.99,CONFIRMING DEUTSCHE,file/receipt_note/SAdministra20030913330.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-337,
3500,2664,,2020-03-11,2020-03-11 15:55:09.373673,1,3545,0.0,0.0,---------------EMBARGO SEGURIDAD SOCIAL RECIBIDO 11/03/2020-------------------------,file/receipt_note/ViewDocjsessionid0001g2jpfUp4xEiFZll1LBjJFHg_18jagttet.pdf,,,---------------EMBARGO SEGURIDAD SOCIAL RECIBIDO 11/03/2020-------------------------,embargo-seguridad-social-recibido-11032020,
3504,3083,,2020-03-11,2020-03-13 11:21:28.662688,1,3549,35000.0,35000.0,CONFIRMING BANKIA,file/receipt_note/img13032020_0003.pdf,,,CONFIRMING BANKIA,confirming-bankia-515,
3505,3077,,2020-03-11,2020-03-13 11:30:54.856489,1,3550,835.93,835.93,CONFIRMING DEUTSCHE,file/receipt_note/img13032020_0004.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-339,
3506,2842,,2020-03-04,2020-03-13 11:40:21.771416,1,3551,10000.0,10000.0,CONFIRMING POPULAR,file/receipt_note/img13032020_0005.pdf,,,CONFIRMING POPULAR,confirming-popular-397,
3509,973,,2020-03-10,2020-03-13 11:57:02.084389,1,3554,7130.8,7130.8,CONFIRMING BANKIA,file/receipt_note/img13032020_0008.pdf,,,CONFIRMING BANKIA,confirming-bankia-518,
3514,1959,,2020-03-16,2020-03-16 08:48:38.261385,1,3559,0.0,0.0,-------CONTESTACION AEAT 16/03/2020--------,file/receipt_note/PDF169474.pdf,,,-------CONTESTACION AEAT 16/03/2020--------,contestacion-aeat-16032020,
3517,2842,,2020-03-16,2020-03-16 10:11:15.733317,1,3562,10000.0,10000.0,CONFIRMING BBVA,file/receipt_note/img16032020_0009.pdf,,,CONFIRMING BBVA,confirming-bbva-119,
3518,3173,,2020-03-10,2020-03-16 11:13:30.586762,1,3563,1425.0,1425.0,CONFIRMING DEUTSCHE,file/receipt_note/img16032020_0011.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-340,
3519,3222,,2020-03-16,2020-03-16 11:36:46.634715,1,3564,0.0,0.0,-------CONTESTACION AEAT 16/03/2020--------,file/receipt_note/PDF16123330.pdf,,,-------CONTESTACION AEAT 16/03/2020--------,contestacion-aeat-16032020-2,
3520,1799,,2020-03-16,2020-03-16 11:45:17.716662,1,3565,0.0,0.0,-------CONTESTACION AEAT 16/03/2020--------,file/receipt_note/PDF16124245.pdf,,,-------CONTESTACION AEAT 16/03/2020--------,contestacion-aeat-16032020-3,
3521,2439,,2020-03-16,2020-03-16 11:51:37.954015,1,3566,0.0,0.0,-------CONTESTACION AEAT 16/03/2020--------,file/receipt_note/PDF16125046.pdf,,,-------CONTESTACION AEAT 16/03/2020--------,contestacion-aeat-16032020-4,
3523,2889,,2020-03-04,2020-03-16 12:13:45.377065,1,3568,8130.6,8130.6,CONFIRMING POPULAR,file/receipt_note/img16032020_0013.pdf,,,CONFIRMING POPULAR,confirming-popular-403,1.0
3525,973,,2020-03-19,2020-03-20 10:54:27.826863,1,3570,3097.6,3097.6,CONFIRMING BANKIA,file/receipt_note/img20032020_0030.pdf,,,CONFIRMING BANKIA,confirming-bankia-521,
3528,2842,,2020-03-18,2020-03-20 12:47:07.689767,1,3573,8942.93,8942.93,CONFIRMING POPULAR,file/receipt_note/img20032020_0041.pdf,,,CONFIRMING POPULAR,confirming-popular-404,
3531,2842,,2020-02-28,2020-03-20 16:08:52.185130,2,3576,5000.0,5000.0,CONFIRMING BBVA,file/receipt_note/img20032020_0045.pdf,,,CONFIRMING BBVA,confirming-bbva-120,
3532,473,,2020-03-18,2020-03-20 16:33:30.605386,1,3577,1030.53,1030.53,CONFIRMING CAJAMAR,file/receipt_note/img20032020_0046.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-595,1.0
3533,2150,,2020-03-18,2020-03-20 16:36:50.072066,1,3578,1229.94,1229.94,CONFIRMING CAJAMAR,file/receipt_note/img20032020_0047.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-596,1.0
3535,3083,,2020-03-20,2020-03-23 08:20:06.670707,1,3580,25000.0,25000.0,CONFIRMING BANKIA,file/receipt_note/img23032020_0002.pdf,,,CONFIRMING BANKIA,confirming-bankia-524,
3541,2150,,2020-03-25,2020-03-26 08:40:48.291792,1,3586,822.73,822.73,CONFIRMING DEUTSCHE,file/receipt_note/img26032020_0002.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-343,1.0
3542,472,,2020-03-25,2020-03-26 08:43:31.664953,1,3587,651.35,651.35,CONFIRMING DEUTSCHE,file/receipt_note/img26032020_0003.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-344,1.0
3544,3225,,2020-03-25,2020-03-26 09:16:57.783265,1,3589,1404.27,1404.27,CONFIRMING DEUTSCHE,file/receipt_note/img26032020_0006.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-346,1.0
3545,2889,,2020-03-25,2020-03-26 09:20:35.835965,1,3590,1240.86,1240.86,CONFIRMING DEUTSCHE,file/receipt_note/img26032020_0007.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-347,1.0
3548,2842,,2020-03-25,2020-03-26 10:25:33.268956,2,3593,3433.7,3433.7,CONFIRMING BBVA,file/receipt_note/img26032020_0012.pdf,,,CONFIRMING BBVA,confirming-bbva-122,
3550,3235,,2020-03-26,2020-03-26 12:29:32.096927,1,3595,1275.0,1275.0,CONFIRMING DEUTSCHE,file/receipt_note/SAdministra20032614360_0002.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-350,
3558,50,,2020-03-26,2020-03-27 12:22:21.892929,1,3603,2378.32,2378.32,CONFIRMING BANKIA,file/receipt_note/img27032020_0027.pdf,,,CONFIRMING BANKIA,confirming-bankia-532,
3559,1292,,2020-03-26,2020-03-30 14:43:40.163515,1,3604,1765.11,1765.11,CONFIRMING BANKIA,file/receipt_note/img30032020_0013.pdf,,,CONFIRMING BANKIA,confirming-bankia-533,
3568,50,,2020-04-15,2020-04-16 09:22:33.683298,2,3613,11144.4,11144.4,CONFIRMING BANKIA,file/receipt_note/img16042020_0010.pdf,,,CONFIRMING BANKIA,confirming-bankia-537,
3570,3083,,2020-04-14,2020-04-16 09:48:12.253693,1,3615,28000.0,28000.0,CONFIRMING BANKIA,file/receipt_note/img16042020_0012.pdf,,,CONFIRMING BANKIA,confirming-bankia-538,
3571,2842,,2020-04-14,2020-04-16 10:32:07.730333,1,3616,16000.0,16000.0,CONFIRMING IBERCAJA,file/receipt_note/img16042020_0013.pdf,,,CONFIRMING IBERCAJA,confirming-ibercaja-337,
3573,3215,,2020-04-08,2020-04-16 11:11:58.801898,1,3618,3785.79,3785.79,CONFIRMING IBERCAJA,file/receipt_note/img16042020_0017.pdf,,,CONFIRMING IBERCAJA,confirming-ibercaja-339,
3575,396,,2020-04-15,2020-04-16 11:31:35.168840,1,3620,1356.79,1356.79,CONFIRMING CAJAMAR,file/receipt_note/img16042020_0019.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-597,1.0
3578,1326,,2020-04-15,2020-04-16 11:44:06.404103,1,3623,684.38,684.38,CONFIRMING CAJAMAR,file/receipt_note/img16042020_0021.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-599,1.0
3579,973,,2020-04-15,2020-04-16 14:25:46.201345,1,3624,4443.84,4443.84,CONFIRMING CAJAMAR,file/receipt_note/img16042020_0022.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-600,
3582,2559,,2020-04-15,2020-04-17 07:02:28.392452,1,3627,5338.22,5338.22,CONFIRMING CAJAMAR,file/receipt_note/img17042020_0001.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-603,
3585,3268,,2020-03-05,2020-04-17 08:14:18.191186,2,3630,15000.0,15000.0,CONFIRMING IBERCAJA,file/receipt_note/img17042020_0018.pdf,,,CONFIRMING IBERCAJA,confirming-ibercaja-341,
3586,3268,,2020-04-16,2020-04-17 08:15:06.296334,2,3631,15894.12,15894.12,CONFIRMING IBERCAJA,file/receipt_note/img17042020_0019.pdf,,,CONFIRMING IBERCAJA,confirming-ibercaja-342,
3587,3173,,2020-04-14,2020-04-17 09:10:18.834835,1,3632,1425.0,1425.0,CONFIRMING DEUTSCHE,file/receipt_note/img17042020_0021.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-356,
3588,472,,2020-04-23,2020-04-23 11:14:28.161900,1,3633,968.8,968.8,CONFIRMING DEUTSCHE,file/receipt_note/img23042020_0017.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-357,
3590,50,,2020-04-17,2020-04-23 11:20:43.385856,2,3635,3312.49,3312.49,CONFIRMING BANKIA,file/receipt_note/img23042020_0019.pdf,,,CONFIRMING BANKIA,confirming-bankia-539,
3591,3083,,2020-04-21,2020-04-23 11:25:51.478395,1,3636,25000.0,25000.0,CONFIRMING POPULAR,file/receipt_note/img23042020_0020.pdf,,,CONFIRMING POPULAR,confirming-popular-409,
3592,2842,,2020-04-21,2020-04-23 11:29:30.761095,1,3637,16000.0,16000.0,CONFIRMING POPULAR,file/receipt_note/img23042020_0022.pdf,,,CONFIRMING POPULAR,confirming-popular-410,
3593,262,,2020-04-17,2020-04-23 11:32:23.720392,1,3638,4913.34,4913.34,CONFIRMING DEUTSCHE,file/receipt_note/img23042020_0023.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-359,
3594,262,,2020-04-17,2020-04-23 11:35:57.958165,2,3639,3312.5,3312.5,CONFIRMING BANKIA,file/receipt_note/img23042020_0024.pdf,,,CONFIRMING BANKIA,confirming-bankia-540,
3596,3218,,2020-04-23,2020-04-23 15:11:04.639833,1,3641,1460.09,1460.09,CONFIRMING DEUTSCHE,file/receipt_note/SAdministra20042317200_0002.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-361,
3598,3273,,2020-04-23,2020-04-24 07:30:03.500621,1,3643,1642.58,1642.58,CONFIRMING DEUTSCHE,file/receipt_note/img24042020_0009.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-363,
3600,2842,,2020-04-28,2020-04-28 09:21:42.572103,1,3645,7271.43,7271.43,CONFIRMING POPULAR,file/receipt_note/img28042020_0003.pdf,,,CONFIRMING POPULAR,confirming-popular-411,
3602,3083,,2020-04-28,2020-04-28 15:11:47.778093,1,3647,26000.0,26000.0,CONFIRMING POPULAR,file/receipt_note/img28042020_0010_1.pdf,,,CONFIRMING POPULAR,confirming-popular-413,
3603,3242,,2020-04-29,2020-04-30 09:07:28.396029,1,3649,14667.01,14667.01,CONFIRMING POPULAR,file/receipt_note/img30042020_0003.pdf,,,CONFIRMING POPULAR,confirming-popular-414,
3606,2842,,2020-04-30,2020-05-05 07:37:38.753034,1,3652,10577.0,10577.0,CONFIRMING POPULAR,file/receipt_note/img05052020_0002.pdf,,,CONFIRMING POPULAR,confirming-popular-417,
3608,3083,,2020-05-05,2020-05-06 07:43:57.469362,1,3654,30426.03,30426.03,CONFIRMING BANKIA,file/receipt_note/img06052020_0001.pdf,,,CONFIRMING BANKIA,confirming-bankia-542,
3609,3279,,2020-04-29,2020-05-06 14:14:27.992874,1,3655,3349.37,3349.37,CONFIRMING BANKIA,file/receipt_note/tranferencia.pdf,,,CONFIRMING BANKIA,confirming-bankia-543,
3610,3280,,2019-09-25,2020-05-06 14:18:59.953044,1,3656,420.09,420.09,PAGO SEGURO,,,,PAGO SEGURO,pago-seguro-2,
3611,3214,,2020-05-07,2020-05-07 16:06:38.264620,1,3657,700.0,700.0,CONFIRMING DEUTSCHE,file/receipt_note/SAdministra20050718180_0001.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-364,
3613,3232,,2020-05-07,2020-05-08 07:48:10.503117,1,3659,1728.81,1728.81,CONFIRMING DEUTSCHE,file/receipt_note/img08052020_0001.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-366,
3616,2889,,2020-05-07,2020-05-08 08:13:58.709366,1,3662,1995.17,1995.17,CONFIRMING CAJAMAR,file/receipt_note/img08052020_0004.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-606,1.0
3620,699,,2020-05-07,2020-05-08 09:55:13.279316,1,3666,4494.02,4494.02,CONFIRMING CAJAMAR,file/receipt_note/img08052020_0016.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-610,
3622,3127,,2020-05-08,2020-05-11 07:48:41.330462,1,3668,3190.27,3190.27,CONFIRMING BANKIA,file/receipt_note/img11052020_0001.pdf,,,CONFIRMING BANKIA,confirming-bankia-544,
3623,2842,,2020-05-07,2020-05-11 08:40:52.176945,1,3669,10000.0,10000.0,CONFIRMING POPULAR,file/receipt_note/img11052020_0002.pdf,,,CONFIRMING POPULAR,confirming-popular-419,
3627,3282,,2020-05-13,2020-05-13 10:58:40.148627,1,3674,873.0,873.0,PAGADO TARJETA,file/receipt_note/pago_100209.pdf,,,PAGADO TARJETA,pagado-tarjeta-37,
3628,3282,,2020-05-13,2020-05-13 11:33:15.334552,1,3675,873.0,873.0,PAGADO TARJETA,file/receipt_note/pago_100210.pdf,,,PAGADO TARJETA,pagado-tarjeta-38,
3629,3264,,2020-05-14,2020-05-14 16:01:03.661281,1,3676,1560.0,1560.0,CONFIRMING DEUTSCHE,file/receipt_note/SAdministra20051417590_0002.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-369,
3630,3218,,2020-05-14,2020-05-14 16:02:19.087581,1,3677,1761.49,1761.49,CONFIRMING DEUTSCHE,file/receipt_note/SAdministra20051417590_0001.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-370,
3636,3170,,2020-05-14,2020-05-18 11:25:54.586033,1,3683,2106.61,2106.61,CONFIRMING CAJAMAR,file/receipt_note/img18052020_0009.pdf,,,CONFIRMING CAJAMAR,confirming-cajamar-613,
3637,2842,,2020-05-12,2020-05-18 11:43:23.632140,1,3684,9247.02,9247.02,CONFIRMING POPULAR,file/receipt_note/img18052020_0010.pdf,,,CONFIRMING POPULAR,confirming-popular-420,
3638,395,,2020-05-15,2020-05-18 11:48:03.901637,1,3685,11000.0,11000.0,CONFIRMING POPULAR,file/receipt_note/img18052020_0012.pdf,,,CONFIRMING POPULAR,confirming-popular-421,
3641,642,,2020-05-18,2020-05-18 14:36:49.862553,1,3688,3400.0,3400.0,CONFIRMING DEUTSCHE,file/receipt_note/img18052020_0019.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-374,
3650,262,,2020-05-21,2020-05-21 08:18:00.318526,2,3697,17259.58,17259.58,CONFIRMING BANKIA,file/receipt_note/img21052020_0008.pdf,,,CONFIRMING BANKIA,confirming-bankia-547,
3653,2842,,2020-05-26,2020-05-27 07:20:41.372968,1,3700,8365.0,8365.0,CONFIRMING POPULAR,file/receipt_note/img27052020_0002.pdf,,,CONFIRMING POPULAR,confirming-popular-426,
3655,3232,,2020-11-17,2020-05-27 07:35:43.429850,1,3702,2383.24,2383.24,CONFIRMING DEUTSCHE,file/receipt_note/img27052020_0005.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-378,
3656,642,,2020-05-21,2020-05-27 07:38:49.005292,1,3703,3410.78,3410.78,CONFIRMING DEUTSCHE (SUST. PAGARE 20/5),file/receipt_note/img27052020_0006.pdf,,,CONFIRMING DEUTSCHE (SUST. PAGARE 20/5),confirming-deutsche-sust-pagare-205,
3657,3292,,2020-05-26,2020-05-27 07:47:22.662994,1,3704,900.0,900.0,CONFIRMING DEUTSCHE,file/receipt_note/img27052020_0009.pdf,,,CONFIRMING DEUTSCHE,confirming-deutsche-379,
3658,6,,2020-05-26,2020-05-27 07:51:17.794288,1,3705,36.0,36.0,EFECTIVO OPERARIO,file/receipt_note/img27052020_0010.pdf,,,EFECTIVO OPERARIO,efectivo-operario,
